MFCCs_ 1,MFCCs_ 2,MFCCs_ 3,MFCCs_ 4,MFCCs_ 5,MFCCs_ 6,MFCCs_ 7,MFCCs_ 8,MFCCs_ 9,MFCCs_10,MFCCs_11,MFCCs_12,MFCCs_13,MFCCs_14,MFCCs_15,MFCCs_16,MFCCs_17,MFCCs_18,MFCCs_19,MFCCs_20,MFCCs_21,MFCCs_22,Family,Genus,Species,RecordID
1.0,0.5535636190492456,0.43954145200873107,0.6542133449695259,0.6065977333918355,0.3063332259851377,0.27068668132874507,0.5187657162887989,0.6391053536275884,0.6492872040953814,0.4274824754020866,0.5871273364745617,0.6428592681036894,0.4024850251676504,0.28374755710476735,0.5061395801755386,0.573908835474641,0.49428208954071595,0.3808985900935108,0.2744306356118538,0.6170313555351009,0.7243071834386912,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,23
1.0,0.41165550686363483,0.5897364103114773,0.5784145365453481,0.582771783448935,0.4759360919569554,0.40509256980030617,0.3850145218945475,0.4318652291666974,0.710503085996331,0.6765585997938721,0.5687102665828951,0.44541435740905283,0.45830035723506696,0.3869451472257225,0.42742106243916583,0.46449856060920347,0.48197481653703766,0.5048379303280967,0.5252878532775261,0.4528268071352447,0.4722289221460443,Hylidae,Hypsiboas,HypsiboasCordobae,41
1.0,0.5156684542233589,0.44537918890869505,0.7378526499193739,0.5729873833161394,0.25969508930065355,0.2527379021379117,0.5877298488285679,0.6314805395256017,0.6142896507358808,0.4090342474099615,0.5913527769654611,0.6966337103020647,0.40316179249150846,0.21514158057517893,0.5131908041332311,0.6109317988942954,0.4688704420247588,0.41313243155051776,0.46481982783852555,0.6958673875112692,0.7519829979555124,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,17
1.0,0.5810646456295044,0.45264667670182557,0.7073802241633158,0.6312610352161854,0.29186253591000544,0.24777024116804822,0.5290428355000797,0.6456925181876828,0.6373490453184518,0.4335932708794128,0.6114605407666532,0.6906071060301641,0.43123159836095415,0.23663370837479086,0.46045969144591414,0.5887373987367657,0.5592102781107713,0.43538201497876106,0.2562990891175749,0.588718501091601,0.7956855455541225,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,20
1.0,0.3196563508432927,0.7818562207803675,0.7288183227617705,0.5144867554705511,0.2709750252317778,0.27099125677090835,0.6471383483696602,0.6449745364046884,0.5652113435422782,0.5692182683369191,0.5984748757125324,0.4601391297399462,0.5030750149360802,0.4394556306244562,0.4144654427787744,0.4204250483573609,0.45327555663541697,0.4636983463769106,0.5379340369221665,0.518763680857696,0.4783638516655414,Hylidae,Scinax,ScinaxRuber,56
1.0,0.38035493956908145,0.3975193454494024,0.7413646005964714,0.7000973595206216,0.3706407514532701,0.23243423512066408,0.41804029228622347,0.6082834005164334,0.6739350156320599,0.5195046466854562,0.6837864682459486,0.5674123972165395,0.20050880233002405,0.32462706194141705,0.7398977052199122,0.6385079917020593,0.3128229576740579,0.28677218969122575,0.4516358109539932,0.818602940314903,0.758979835831072,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,24
1.0,0.3994250021070368,0.4882076608628105,0.7810046160288012,0.5415602744058121,0.30821007162361747,0.3334861257992671,0.5751615325561008,0.6299777053639857,0.6392261980636044,0.4617042016264775,0.719390310076309,0.6720661482177247,0.3227360918225874,0.29500939895759876,0.5484892658678245,0.4546396213581875,0.4126757179511161,0.47647774642840396,0.4501579790412229,0.6115614085468589,0.6272172431881464,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,18
1.0,0.5916748025189827,0.56623653910528,0.5834507963207715,0.6008035447052517,0.4827776885513768,0.34668219950934315,0.3631174950556702,0.5203514392498286,0.7920856678120172,0.5983134980513625,0.48565660122258336,0.47027883357141054,0.4032831238734425,0.44333907635096503,0.5790357703961387,0.36510828378010196,0.3570539706784637,0.5221414132449597,0.49386095885147324,0.5223968274928829,0.6217919771060408,Hylidae,Hypsiboas,HypsiboasCordobae,43
1.0,0.5604748286541289,0.51542660213988,0.7791858929640716,0.6135304200144313,0.3120833431991337,0.2869410332230605,0.5856068465203672,0.70849131436479,0.6519596221620578,0.3714191665909686,0.6189220403853165,0.7132431101141359,0.41334636196478464,0.22695774701193697,0.5215567938766994,0.5779910198254224,0.4554807780564645,0.4328624937027158,0.43743050491245855,0.6532711809284957,0.6617284415914555,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,19
1.0,0.6075087881006721,0.5732085175068435,0.7078070101971492,0.5411112805856114,0.31877774954962734,0.29148607604442023,0.5385339335168159,0.6605208021142628,0.6506413774725974,0.38986202559447003,0.6260704771643647,0.6766982292476778,0.2879753737232923,0.19795474287821496,0.5696756561495707,0.5335322976150578,0.3541330315866717,0.3968210591094122,0.4913318490314249,0.644770510550776,0.6879083770539384,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,14
1.0,0.5136062893917752,0.5036834785819312,0.3742746122282342,0.43934144766473193,0.3500403738693404,0.4031473644265734,0.541908771505802,0.40238195662565324,0.6066358308654819,0.7196685669032609,0.5853388204987756,0.44037574346432057,0.5394681646344845,0.45892687489863565,0.3984740384625269,0.36359240292886447,0.42742014962104297,0.5079617698530116,0.5817449680566209,0.530402328940417,0.4363536768552114,Hylidae,Scinax,ScinaxRuber,59
1.0,0.821320819344211,0.550719904936198,0.691111975382419,0.5913213499521042,0.28848353703267465,0.3072747105328179,0.5227580016822477,0.7065034371823685,0.705495636141312,0.44910001082485046,0.5502206923721209,0.6458769042862651,0.363159408738583,0.21133256354719465,0.49063178651289957,0.5908495496486427,0.4932232200465163,0.45163887307016853,0.4242527324472512,0.6531308821995168,0.8413315695802573,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,22
1.0,0.5917525897086353,0.5268862344089906,0.6887927535374694,0.6742193751321578,0.33660671030911865,0.20728575013687486,0.5561547691273414,0.6771091914263523,0.684209622952212,0.3973249309267219,0.4809822494108622,0.7143002166794622,0.3924214537627377,0.15951645266929357,0.4511527246550544,0.6265158878395196,0.5258773239844124,0.39276572381579655,0.29304374252581883,0.50659389407538,0.7096854529658411,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,22
1.0,0.4689373457375756,0.3728049412086013,0.717106024430481,0.6487093318961547,0.38140728946675556,0.2939507358830368,0.4734493335954812,0.633051606515526,0.7394113379335754,0.40857404960236726,0.4779487881762311,0.6728565332904237,0.48860768271208044,0.2302766811089695,0.4114629199100029,0.5728579577850749,0.5154063917258889,0.4100841565562737,0.20956690079183984,0.4292388922526866,0.7152184250524796,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,21
1.0,0.6491066059433268,0.48314715433223937,0.7046116305950257,0.6468458935287146,0.285092106045278,0.23368263873932746,0.542255785535784,0.6680216410721249,0.6794043957638547,0.43310801290647105,0.5293995988853454,0.6836288457079503,0.5651655153581868,0.27365789048105865,0.41253640552184123,0.5555618020155588,0.5007784709332468,0.45941558247012537,0.3316108999721011,0.5464934058182599,0.7278496386592971,Leptodactylidae,Adenomera,AdenomeraHylaedactylus,22
